timestamp,x_m,y_m,z_m,deflection_m,angle_deg
1762874496.6658425,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874496.9792478,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874496.9931204,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.0015295,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.0106018,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.0212502,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.0488412,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.0905974,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.1231396,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.1530766,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.1818314,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.210409,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.2809167,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.305283,0.15008694610198411,-0.06991161005479869,1.0060702565056223,0.16557090508502428,9.34550585185001
1762874497.324658,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.3476367,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.3684955,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.398136,0.15008694610198411,-0.06991161005479869,1.0060702565056223,0.16557090508502428,9.34550585185001
1762874497.427546,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.4566205,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.4901717,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.5186465,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.5452816,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.5815332,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.6081157,0.15008694610198411,-0.06991161005479869,1.0060702565056223,0.16557090508502428,9.34550585185001
1762874497.639696,0.15008694610198411,-0.06991161005479869,1.0060702565056223,0.16557090508502428,9.34550585185001
1762874497.6740458,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.702373,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.731321,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.7610137,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.7926228,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.8191466,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.852304,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.8829956,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.9104822,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.940118,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874497.9741435,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.0059648,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.0350637,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.0679176,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.0942235,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.1224837,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.1560862,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.1854432,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.2149887,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.24795,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.280756,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.5093606,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.5197742,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.529344,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.5386834,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.5480773,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.5747716,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.6068935,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.6366842,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.6734803,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.7065449,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.7356048,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.7666266,0.15008694610198411,-0.06991161005479869,1.0060702565056223,0.16557090508502428,9.34550585185001
1762874498.8018517,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.8276458,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.8581972,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.8946157,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.9224727,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.9518828,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874498.9864802,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.015298,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.0432093,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.076464,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.1059155,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.135947,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.1645036,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.1940753,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.222831,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.2538583,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.2855966,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.3144214,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.3449073,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.3766758,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.4063728,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.4383597,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.4700916,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.502055,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.5750325,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.5982063,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.616829,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.6385717,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
1762874499.6607573,0.14009353790304757,-0.1683061930301565,0.9846002191073187,0.2189821316329187,12.53890444625621
