timestamp,x_m,y_m,z_m,deflection_m,RMS,stability
11:44:06,-1.038363094001523,-0.3551403592243816,1.6701704812028229,1.0974163247074642,1.1066455233929802,CRITICAL
11:44:06,-1.038363094001523,-0.3551403592243816,1.6701704812028229,1.0974163247074642,1.1068649514545261,CRITICAL
11:44:06,-1.0578859280677448,-0.3579447261706485,1.698909109536468,1.1168021596492077,1.1073675872813702,CRITICAL
11:44:06,-1.0578859280677448,-0.3579447261706485,1.698909109536468,1.1168021596492077,1.1078699950645363,CRITICAL
11:44:06,-1.0618868956132719,-0.3525461548988463,1.6853751495040485,1.1188800518416409,1.1084071019609305,CRITICAL
11:44:06,-1.0889862108512094,-0.3588880748887767,1.7059920128107728,1.1466000251706987,1.1094024176315604,CRITICAL
11:44:06,-1.196685584664542,-0.3371316643721122,1.6815432170371645,1.2432675285980193,1.1121425844951274,CRITICAL
11:44:06,-1.1993248401076444,-0.337002164452135,1.6877285954964252,1.245773065588051,1.1149226304858824,CRITICAL
11:44:06,-1.1993248401076444,-0.337002164452135,1.6877285954964252,1.245773065588051,1.1176918264345561,CRITICAL
11:44:06,-1.2282779749380457,-0.34407621261585103,1.738175470594111,1.2755607487712903,1.1210126273457808,CRITICAL
11:44:06,-1.2021376544104794,-0.36452817624315137,1.7538166774616144,1.256190961369603,1.1239600871853852,CRITICAL
11:44:06,-1.2021376544104794,-0.36452817624315137,1.7538166774616144,1.256190961369603,1.1269037409272677,CRITICAL
11:44:06,-1.1971638399242732,-0.3684623880408161,1.7693065817220934,1.2525836463178703,1.1297729739668498,CRITICAL
11:44:07,-1.1861143869267559,-0.3717886330047545,1.773674844612685,1.2430181521225576,1.1324982139639204,CRITICAL
11:44:07,-1.1861143869267559,-0.3717886330047545,1.773674844612685,1.2430181521225576,1.1351780807195933,CRITICAL
11:44:07,-1.1897951751381686,-0.3820897218728274,1.7933312494961002,1.2496419944699841,1.137972551686367,CRITICAL
11:44:07,-1.1897951751381686,-0.3820897218728274,1.7933312494961002,1.2496419944699841,1.1407563214919916,CRITICAL
11:44:07,-1.1605320399635761,-0.3758463370377401,1.7590995169920542,1.2198750283724584,1.1430013435298456,CRITICAL
11:44:07,-1.1697935357795792,-0.3780325429841394,1.7745990379365193,1.229359800834054,1.1453980633751057,CRITICAL
11:44:07,-1.1697935357795792,-0.3780325429841394,1.7745990379365193,1.229359800834054,1.1477897785987876,CRITICAL
11:44:07,-1.1621339634187673,-0.37995728409921264,1.7632996846755984,1.2226703916720412,1.1500576728615293,CRITICAL
11:44:07,-1.1375098922863922,-0.37912409306990313,1.723967078274498,1.199026201963692,1.151906944331109,CRITICAL
11:44:07,-1.1170655358346917,-0.3822569899271613,1.69522950485073,1.1806590607359182,1.153437514114727,CRITICAL
11:44:07,-1.1170655358346917,-0.3822569899271613,1.69522950485073,1.1806590607359182,1.1549272168093832,CRITICAL
11:44:07,-1.1228739373316645,-0.39588809454860546,1.7099284673964386,1.1906188569580278,1.1565851794691757,CRITICAL
11:44:07,-1.1228739373316645,-0.39588809454860546,1.7099284673964386,1.1906188569580278,1.158623435797341,CRITICAL
11:44:07,-0.9839024597155914,-0.47297953618818595,1.6751004762318538,1.0916838791001646,1.1588231416630252,CRITICAL
11:44:07,-0.9839024597155914,-0.47297953618818595,1.6751004762318538,1.0916838791001646,1.1590228131183151,CRITICAL
11:44:07,-0.9758611943719354,-0.4718564113003859,1.6681361787808755,1.0839527404671752,1.1588731187553756,CRITICAL
11:44:07,-0.9675591353500063,-0.46920326585602856,1.6462964728353784,1.075324316236369,1.158634900459959,CRITICAL
11:44:07,-0.9898935039855427,-0.48763308833952274,1.6809279176298193,1.1034832024441135,1.15763248559527,CRITICAL
11:44:07,-0.9898935039855427,-0.48763308833952274,1.6809279176298193,1.1034832024441135,1.156299282631349,CRITICAL
11:44:07,-0.961180565542039,-0.47135546958725155,1.6125483093040305,1.0705344731887583,1.1543470004988692,CRITICAL
11:44:07,-0.961180565542039,-0.47135546958725155,1.6125483093040305,1.0705344731887583,1.1523914109831346,CRITICAL
11:44:07,-0.9753381696184437,-0.47188342615979567,1.6128538753728976,1.0834936608023895,1.1507252205843956,CRITICAL
11:44:07,-0.9855227286936148,-0.43649401347009126,1.5729038313601422,1.0778599503492727,1.1489683032166051,CRITICAL
11:44:07,-0.9894308551978427,-0.42568428521958174,1.5657488998775215,1.077116766140255,1.147200404637482,CRITICAL
11:44:08,-0.9894308551978427,-0.42568428521958174,1.5657488998775215,1.077116766140255,1.1454660314480962,CRITICAL
11:44:08,-1.0647895787152595,-0.44150789739343016,1.6671837822221682,1.152695133329445,1.1449562651229006,CRITICAL
11:44:08,-1.0676772892003774,-0.43157160483424367,1.659143481491572,1.1516027283631587,1.1446368979959722,CRITICAL
11:44:08,-1.0676772892003774,-0.43157160483424367,1.659143481491572,1.1516027283631587,1.1441021733942789,CRITICAL
11:44:08,-1.0932945739133666,-0.4309719874812607,1.6862213816195755,1.1751722764522476,1.1439667632118184,CRITICAL
11:44:08,-1.0927201241063194,-0.4227064162110758,1.6781872514281788,1.171630480967844,1.1438500001849559,CRITICAL
11:44:08,-1.0927201241063194,-0.4227064162110758,1.6781872514281788,1.171630480967844,1.1436435882038252,CRITICAL
11:44:08,-1.1076325559634015,-0.4192439143484383,1.6898580227624307,1.1843206232892418,1.1436550091715765,CRITICAL
11:44:08,-1.1330375209055015,-0.42555279594284556,1.7187485811270848,1.2103178119462912,1.144290509730876,CRITICAL
11:44:08,-1.1330375209055015,-0.42555279594284556,1.7187485811270848,1.2103178119462912,1.1449588384059644,CRITICAL
11:44:08,-1.1000146975481764,-0.41686863425500725,1.6674163307508354,1.1763553005141096,1.1450370106449002,CRITICAL
11:44:08,-1.0566730767312897,-0.4204603291251384,1.6149814230795219,1.1372532169472154,1.1447407842807342,CRITICAL
11:44:08,-1.0566730767312897,-0.4204603291251384,1.6149814230795219,1.1372532169472154,1.1481034532264738,CRITICAL
11:44:08,-1.0703941737107798,-0.44700848218782097,1.6560884231481139,1.1599828749864554,1.1525044004986285,CRITICAL
11:44:08,-1.0703941737107798,-0.44700848218782097,1.6560884231481139,1.1599828749864554,1.1568886061444514,CRITICAL
11:44:08,-1.0338984006007252,-0.45096557028159323,1.622242755171814,1.1279697905281596,1.1598875805491833,CRITICAL
11:44:08,-1.0455843670000327,-0.47553772011470724,1.6641416719522073,1.1486438924952993,1.1632160594896666,CRITICAL
11:44:08,-1.0174227882701479,-0.46973389927886905,1.6234854162554944,1.1206244090787658,1.1625738985190792,CRITICAL
11:44:08,-1.0174227882701479,-0.46973389927886905,1.6234854162554944,1.1206244090787658,1.161931382647458,CRITICAL
11:44:08,-1.0147925167638758,-0.4801557056772913,1.6285622284860874,1.1226546012796719,1.1630051980553546,CRITICAL
11:44:08,-0.998844850412219,-0.47097800626976744,1.6023197631330923,1.1043148634265743,1.1623755834972966,CRITICAL
11:44:08,-0.998844850412219,-0.47097800626976744,1.6023197631330923,1.1043148634265743,1.1617456277161482,CRITICAL
11:44:08,-1.0233007467600885,-0.47950295443150737,1.6446543902562407,1.1300741133342977,1.162115956687117,CRITICAL
11:44:08,-1.0209796560529238,-0.4821959530819179,1.6570656186040096,1.1291201863586204,1.1626220338292585,CRITICAL
11:44:08,-1.0209796560529238,-0.4821959530819179,1.6570656186040096,1.1291201863586204,1.1631278907771707,CRITICAL
11:44:08,-1.000924471486872,-0.4709417858439292,1.6268605238054283,1.106180800445905,1.1629587146419758,CRITICAL
11:44:08,-1.000924471486872,-0.4709417858439292,1.6268605238054283,1.106180800445905,1.1627895138930704,CRITICAL
11:44:08,-0.9891005521560099,-0.46102747278288525,1.613041477158478,1.0912681764515528,1.162352075747761,CRITICAL
11:44:08,-0.9883188370525302,-0.4543171476505118,1.6144926141933107,1.0877399479297258,1.1614088244908167,CRITICAL
11:44:09,-0.9593143573413807,-0.4269239545748399,1.5706595622856943,1.0500229041269178,1.158224657308427,CRITICAL
11:44:09,-0.9593143573413807,-0.4269239545748399,1.5706595622856943,1.0500229041269178,1.154986716922752,CRITICAL
11:44:09,-0.9751867668757375,-0.41118064870360466,1.6242175409344872,1.058328283737079,1.1518663637859867,CRITICAL
11:44:09,-0.9751867668757375,-0.41118064870360466,1.6242175409344872,1.058328283737079,1.1481925704750413,CRITICAL
11:44:09,-1.0263784075424986,-0.42568925781222794,1.7245521185766575,1.1111543455731976,1.145697887620645,CRITICAL
11:44:09,-1.0263784075424986,-0.42568925781222794,1.7245521185766575,1.1111543455731976,1.1431977608894854,CRITICAL
11:44:09,-1.020847604310638,-0.4195538241344405,1.7348599079895357,1.1037007033487847,1.1406376629011339,CRITICAL
11:44:09,-1.0160584420796472,-0.41342005756901384,1.7423326913582613,1.0969461708405233,1.1381377586283155,CRITICAL
11:44:09,-1.0160584420796472,-0.41342005756901384,1.7423326913582613,1.0969461708405233,1.1356323512485944,CRITICAL
11:44:09,-1.019917343216552,-0.41123241445622405,1.7657014209063935,1.0997015439169873,1.1330444872370424,CRITICAL
11:44:09,-1.0044782677490234,-0.40252062079683765,1.7612609325444382,1.082127275576561,1.130168003216771,CRITICAL
11:44:09,-0.9955035062923928,-0.39609492336820856,1.7594118897099327,1.0714095479127088,1.1276569089947142,CRITICAL
11:44:09,-0.9955035062923928,-0.39609492336820856,1.7594118897099327,1.0714095479127088,1.1249681415019608,CRITICAL
11:44:09,-0.9838430058294289,-0.38872643329320566,1.7543175843304673,1.057854101499986,1.1220585913386767,CRITICAL
11:44:09,-0.9730413225734309,-0.38253920840730454,1.7472726828110767,1.0455360641337719,1.1190706837859483,CRITICAL
11:44:09,-0.9730413225734309,-0.38253920840730454,1.7472726828110767,1.0455360641337719,1.1165022282927297,CRITICAL
11:44:09,-0.9717789431312662,-0.38189448929746733,1.7476860233105236,1.0441253350384205,1.1142327363446796,CRITICAL
11:44:09,-0.9717789431312662,-0.38189448929746733,1.7476860233105236,1.0441253350384205,1.1119586124050094,CRITICAL
11:44:09,-0.9572340401458965,-0.38057300166411656,1.7202522916932603,1.0301130118631021,1.1092841302447118,CRITICAL
11:44:09,-0.9648568325999697,-0.3889405468101905,1.730946716145736,1.0402996954569659,1.1067619970781872,CRITICAL
11:44:09,-0.9648568325999697,-0.3889405468101905,1.730946716145736,1.0402996954569659,1.1059368340542068,CRITICAL
11:44:09,-0.9189010791453643,-0.38285969545877,1.6413989984036332,0.9954701098783917,1.1044226538697692,CRITICAL
11:44:09,-0.9532197794519224,-0.4117558904569484,1.7021270348978816,1.0383500668196473,1.103692146241746,CRITICAL
11:44:09,-0.9459806441622288,-0.41993199821129895,1.6867564384503408,1.0349986774152513,1.1030494178843848,CRITICAL
11:44:09,-0.9459806441622288,-0.41993199821129895,1.6867564384503408,1.0349986774152513,1.10194243786355,CRITICAL
11:44:09,-0.993741635520666,-0.4461762412211214,1.7532074261686303,1.0893097247328218,1.1017073770607224,CRITICAL
11:44:09,-0.993741635520666,-0.4461762412211214,1.7532074261686303,1.0893097247328218,1.1020140675018097,CRITICAL
11:44:09,-0.9679507898998818,-0.440782198832842,1.6910236765839035,1.0635871748360453,1.1019019460195718,CRITICAL
11:44:09,-0.9599442801095207,-0.447419014413767,1.6693662608334565,1.0590924394848509,1.1015064850836345,CRITICAL
11:44:09,-0.9599442801095207,-0.447419014413767,1.6693662608334565,1.0590924394848509,1.1012030309596652,CRITICAL
11:44:10,-0.9287763915269902,-0.4507383849726052,1.6042497519058636,1.0323713852803214,1.100488505717123,CRITICAL
11:44:10,-0.9465625460340709,-0.46911812404937,1.628060109203507,1.0564338445288954,1.1001542998817335,CRITICAL
11:44:10,-0.9465625460340709,-0.46911812404937,1.628060109203507,1.0564338445288954,1.0985423327479673,CRITICAL
11:44:10,-0.9351788237647943,-0.4579272334095222,1.5902746975029143,1.041276516356824,1.0967055465491748,CRITICAL
11:44:10,-0.9779655543992034,-0.4712062185774572,1.6365113136735032,1.0855652564527882,1.0955823902682034,CRITICAL
11:44:10,-1.0170833221956204,-0.49150941762825756,1.6809227403457099,1.1296194013497418,1.0947835139462596,CRITICAL
11:44:10,-1.0170833221956204,-0.49150941762825756,1.6809227403457099,1.1296194013497418,1.0940473675949318,CRITICAL
11:44:10,-0.9780163988630515,-0.47822432074497373,1.6046813321818938,1.088675607055216,1.0926182250748893,CRITICAL
11:44:10,-0.9780163988630515,-0.47822432074497373,1.6046813321818938,1.088675607055216,1.0909588625348263,CRITICAL
11:44:10,-0.9752391296566303,-0.4762483263141375,1.5959063338468817,1.0853127790321273,1.0887646593503184,CRITICAL
11:44:10,-0.9411247148902846,-0.43909416390859957,1.515328425364197,1.0385178928434076,1.085803536671148,CRITICAL
11:44:10,-0.9411247148902846,-0.43909416390859957,1.515328425364197,1.0385178928434076,1.0834579428505955,CRITICAL
11:44:10,-0.9900388003194587,-0.4468123242991764,1.5778202034611066,1.0861943100954015,1.082584408067022,CRITICAL
11:44:10,-1.1935019818652461,-0.3866957405501161,1.7172302372025134,1.2545838260060078,1.084742486586936,CRITICAL
11:44:10,-1.2150896332837622,-0.3856658092221472,1.7416317742113896,1.2748258443084064,1.0868884977729112,CRITICAL
11:44:10,-1.2150896332837622,-0.3856658092221472,1.7416317742113896,1.2748258443084064,1.0890302801002836,CRITICAL
11:44:10,-1.226163134076108,-0.3763714351404537,1.7482694828974144,1.2826267923901435,1.0918793637480517,CRITICAL
11:44:10,-1.2526511423579834,-0.3744051378544579,1.7743778021433434,1.3074073931650287,1.0948513140960197,CRITICAL
11:44:10,-1.2526511423579834,-0.3744051378544579,1.7743778021433434,1.3074073931650287,1.098297766425741,CRITICAL
11:44:10,-1.2773839470733694,-0.39002613715586404,1.792206891290147,1.3356010391975088,1.1022969207812432,CRITICAL
11:44:10,-1.3022945703942215,-0.39940875344157484,1.8246697040715265,1.3621668401499218,1.1067870560053414,CRITICAL
11:44:11,-1.3022945703942215,-0.39940875344157484,1.8246697040715265,1.3621668401499218,1.111565280908544,CRITICAL
11:44:11,-1.277550286904023,-0.3961394521835873,1.7956221744214478,1.3375579244073372,1.115826990075354,CRITICAL
11:44:11,-1.2608145792039414,-0.42578521418078635,1.7970912272694748,1.3307691203767054,1.1195093512856225,CRITICAL
11:44:11,-1.2719989411275519,-0.44433691215646604,1.8269278384995389,1.3473739635803996,1.123525518620213,CRITICAL
11:44:11,-1.2719989411275519,-0.44433691215646604,1.8269278384995389,1.3473739635803996,1.1275273807609651,CRITICAL
11:44:11,-1.2595293438649207,-0.44685015607626855,1.81619889956559,1.3364464935201046,1.1316767274617194,CRITICAL
11:44:11,-1.253557735752791,-0.44555674336720696,1.8090363224187638,1.3303863380333005,1.1356923349060293,CRITICAL
11:44:11,-1.253557735752791,-0.44555674336720696,1.8090363224187638,1.3303863380333005,1.1399333777999794,CRITICAL
11:44:11,-1.247477149375507,-0.4403751951040462,1.7953722636955256,1.3229246201794598,1.1440704939360384,CRITICAL
11:44:11,-1.3452012776973925,-0.3637915249998828,1.7562474852948688,1.3935245786065051,1.1501681062471723,CRITICAL
11:44:11,-1.3252844504692893,-0.3673562414354493,1.732888700395374,1.3752561516958455,1.1558689497608752,CRITICAL
11:44:11,-1.2583938100745728,-0.4303339432962712,1.758323112796272,1.3299407069440796,1.1605362644707804,CRITICAL
11:44:11,-1.2934168552376508,-0.4505043703735658,1.8077122992121113,1.3696281791561304,1.16595088420059,CRITICAL
11:44:12,-1.2934168552376508,-0.4505043703735658,1.8077122992121113,1.3696281791561304,1.1705248483162056,CRITICAL
11:44:12,-1.2876775802354594,-0.45192776640666765,1.7958804268478707,1.364680276361598,1.174985060249312,CRITICAL
11:44:12,-1.2876775802354594,-0.45192776640666765,1.7958804268478707,1.364680276361598,1.1795450431039258,CRITICAL
11:44:12,-1.286407338291971,-0.449611755882863,1.783654599858043,1.3627158805266433,1.1841543691032597,CRITICAL
11:44:12,-1.302626960189224,-0.4184736194361412,1.7444233316579254,1.3681948573122917,1.1888507087227456,CRITICAL
11:44:12,-1.3283064620566123,-0.42157461442904204,1.7700929442089175,1.3936008082203275,1.1939761317045763,CRITICAL
11:44:12,-1.3283064620566123,-0.42157461442904204,1.7700929442089175,1.3936008082203275,1.1993460993178673,CRITICAL
11:44:12,-1.3143432894115863,-0.4156263853158479,1.7491479052108356,1.3784932261683358,1.204562085795584,CRITICAL
11:44:12,-1.3143432894115863,-0.4156263853158479,1.7491479052108356,1.3784932261683358,1.2097555832164746,CRITICAL
11:44:12,-1.310642731287008,-0.41811760770035306,1.7453293175457283,1.3757204305179649,1.2150724647134572,CRITICAL
11:44:12,-1.3138626950894807,-0.4233735588199459,1.7490753543707311,1.380391376333415,1.220630986831138,CRITICAL
11:44:12,-1.3138626950894807,-0.4233735588199459,1.7490753543707311,1.380391376333415,1.2261643109795193,CRITICAL
11:44:12,-1.3208134916522893,-0.43179125792891226,1.7601808207914043,1.3896013709530315,1.2318653153252201,CRITICAL
11:44:12,-1.3096795215367458,-0.4278895772959667,1.7425192644345133,1.3778062053464706,1.2373202329382396,CRITICAL
11:44:12,-1.3496843703065422,-0.4431116641655835,1.7909988633607976,1.420561806599544,1.2437479953716513,CRITICAL
11:44:12,-1.3496843703065422,-0.4431116641655835,1.7909988633607976,1.420561806599544,1.2500021129946246,CRITICAL
11:44:12,-1.3474322402478784,-0.44443352890301724,1.7790424455662655,1.4188357211716252,1.2561925827460156,CRITICAL
11:44:12,-1.3338371544668646,-0.4431523027582371,1.7586772055515596,1.4055267760082661,1.2627069670300997,CRITICAL
11:44:12,-1.3338371544668646,-0.4431523027582371,1.7586772055515596,1.4055267760082661,1.2686151749840784,CRITICAL
11:44:12,-1.352383537785732,-0.45163538165501815,1.778316265276622,1.4258035458072498,1.274916737287696,CRITICAL
11:44:12,-1.352383537785732,-0.45163538165501815,1.778316265276622,1.4258035458072498,1.2811873055227812,CRITICAL
11:44:12,-1.336667317834503,-0.45004200699228053,1.753710066553321,1.4103961594617749,1.2863972711944422,CRITICAL
11:44:12,-1.3668962947815264,-0.46224987034951937,1.7868985098625074,1.4429415869416242,1.2921852363800799,CRITICAL
11:44:12,-1.3668962947815264,-0.46224987034951937,1.7868985098625074,1.4429415869416242,1.2983028912903212,CRITICAL
11:44:12,-1.3347793911893377,-0.4527309991406257,1.7398469848297056,1.4094684745416082,1.3038427080321788,CRITICAL
11:44:12,-1.355418318380576,-0.4608234084122171,1.7611230227628338,1.4316134364912483,1.309759447847132,CRITICAL
11:44:12,-1.3805807081380603,-0.47158441496600656,1.7853638515910175,1.4589019679614592,1.3165028987717526,CRITICAL
11:44:12,-1.3805807081380603,-0.47158441496600656,1.7853638515910175,1.4589019679614592,1.3228954067544505,CRITICAL
11:44:13,-1.3877444987545176,-0.4767935863904759,1.7823582765277013,1.4673673425037506,1.3294124634758884,CRITICAL
11:44:13,-1.3877444987545176,-0.4767935863904759,1.7823582765277013,1.4673673425037506,1.336096054537448,CRITICAL
11:44:13,-1.4031239987306907,-0.4865278534700147,1.793482228978327,1.4850812462677399,1.34248634008588,CRITICAL
11:44:13,-1.3814497902178033,-0.4827859093976579,1.7553510174884839,1.4633816170793374,1.3478477916313527,CRITICAL
11:44:13,-1.3814497902178033,-0.4827859093976579,1.7553510174884839,1.4633816170793374,1.353188000794364,CRITICAL
11:44:13,-1.3324006023547066,-0.49330078727860777,1.7078312058395186,1.4207874689357587,1.358310766995282,CRITICAL
11:44:13,-1.3611333019304335,-0.5268937252014553,1.8187802541924882,1.4595550223546596,1.3640966160185914,CRITICAL
11:44:13,-1.3611333019304335,-0.5268937252014553,1.8187802541924882,1.4595550223546596,1.369902500818657,CRITICAL
11:44:13,-1.3404589899423527,-0.5191871226533563,1.8297879544047642,1.4374928076503004,1.3758987236423752,CRITICAL
11:44:13,-1.3404589899423527,-0.5191871226533563,1.8297879544047642,1.4374928076503004,1.3818689278264509,CRITICAL
11:44:13,-1.3284400627296165,-0.5124606590129052,1.825890525069758,1.423857059996195,1.386970648989798,CRITICAL
11:44:13,-1.3168997253255117,-0.505743263649963,1.8223410057436713,1.410674000359305,1.3894679762914337,CRITICAL
11:44:13,-1.3168997253255117,-0.505743263649963,1.8223410057436713,1.410674000359305,1.3916542651962678,CRITICAL
11:44:13,-1.272226939594416,-0.48440900280446153,1.7610270518339974,1.3613278326060136,1.393019072403826,CRITICAL
11:44:13,-1.2957257765593355,-0.48853486157176496,1.787464934965596,1.3847640950758495,1.3946479142021424,CRITICAL
11:44:13,-1.2957257765593355,-0.48853486157176496,1.787464934965596,1.3847640950758495,1.3958917447436712,CRITICAL
11:44:13,-1.3513352424238156,-0.5076624906409225,1.8550123072014617,1.44354706948557,1.3981257682622215,CRITICAL
11:44:14,-1.3393452612157914,-0.5120796236606022,1.819413908395455,1.433900718219215,1.399747482980018,CRITICAL
11:44:14,-1.3493950314397274,-0.5172598126771747,1.8286942069173107,1.4451382856616348,1.4011335121418347,CRITICAL
11:44:14,-1.3493950314397274,-0.5172598126771747,1.8286942069173107,1.4451382856616348,1.4025181715703117,CRITICAL
11:44:14,-1.3261458949663665,-0.5089261713300278,1.7909935722900738,1.420446684180996,1.4038758306711205,CRITICAL
11:44:14,-1.3349342352621059,-0.5056886806007809,1.7982514745864848,1.427504975179625,1.405458791515936,CRITICAL
11:44:14,-1.3349342352621059,-0.5056886806007809,1.7982514745864848,1.427504975179625,1.4067765679938562,CRITICAL
11:44:14,-1.3407870032221958,-0.5128663121343147,1.8046107699963259,1.4355283494699116,1.408229052035403,CRITICAL
11:44:14,-1.3505254388074286,-0.5165127188451741,1.8184960304112026,1.4459268133604934,1.4100304896191929,CRITICAL
11:44:14,-1.3505254388074286,-0.5165127188451741,1.8184960304112026,1.4459268133604934,1.4119250183143202,CRITICAL
11:44:14,-1.3324681993519985,-0.5094903658426245,1.7966832639445447,1.426552464920519,1.4134889432845401,CRITICAL
11:44:14,-1.351537907731497,-0.5142797043637004,1.8227998483895882,1.4460768756728142,1.4154979591821943,CRITICAL
